Date,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar Radiation
19-Jan-82,27.49,26.282,2.22473124,4.393292856,0.794701046,23.00737464
20-Jan-82,27.512,26.483,8.19854694,4.871394362,0.814379266,21.35998323
21-Jan-82,27.305,26.302,17.28973323,4.497625571,0.81203467,19.58579991
22-Jan-82,28.059,26.443,6.763458672,4.46938462,0.793533512,19.65267945
23-Jan-82,27.403,25.639,21.37184629,3.727294357,0.806140053,12.55691151
24-Jan-82,28.074,25.35,47.01806798,3.986515497,0.814832827,12.28831668
25-Jan-82,27.977,26.942,3.5705592,3.269501034,0.781342623,19.48505481
26-Jan-82,27.657,26.738,6.193544292,3.297160676,0.793062863,18.37811385
27-Jan-82,27.714,26.325,8.680918068,4.023280852,0.803771221,20.97292536
28-Jan-82,27.616,26.649,13.80157308,3.707861025,0.800969448,16.28904654
29-Jan-82,27.73,26.768,12.52097856,4.055484669,0.794857652,21.70951776
30-Jan-82,28.048,26.307,1.87111008,3.542770981,0.78216099,22.0747518
31-Jan-82,28.422,26.639,0.988769844,3.443120937,0.777399424,23.13146124
01-Feb-82,28.835,26.878,0.048065162,4.646994876,0.754256408,23.79988044
02-Feb-82,28.993,26.452,0,4.738751864,0.730108764,24.03551664
03-Feb-82,28.143,26.662,0.202560264,4.499041342,0.772315524,24.14654964
04-Feb-82,27.717,26.444,3.376579536,3.81099268,0.804617222,24.1984098
05-Feb-82,28.146,26.455,2.307128364,4.224470529,0.807787645,24.1765344
06-Feb-82,28.357,26.531,0.84285792,4.38088645,0.80374256,24.27058152
07-Feb-82,27.493,26.381,8.169372,3.841266728,0.810928369,19.9916964
08-Feb-82,28.393,25.566,0.69522876,3.626658729,0.797895128,22.87321848
09-Feb-82,27.538,25.96,0.399970908,3.413045392,0.797520019,24.36873876
10-Feb-82,27.637,25.407,0.36563904,3.02587409,0.811046005,24.39883008
11-Feb-82,28.669,25.353,0,4.196002223,0.787909296,25.00953912
12-Feb-82,27.588,25.567,0,4.651996714,0.809880317,24.83173377
13-Feb-82,27.814,26.131,0,4.75781718,0.775771567,24.82115913
14-Feb-82,28.416,26.375,0.013732913,5.069957476,0.758405059,24.56533305
15-Feb-82,28.098,26.853,0.044631986,4.458644562,0.769724977,23.24542212
16-Feb-82,28.62,26.912,0,4.676985036,0.757528635,24.76417005
17-Feb-82,28.262,26.995,1.29604176,3.714700462,0.767203108,23.59939905
18-Feb-82,28.574,26.92,4.06837476,4.046626182,0.769761671,24.75899955
19-Feb-82,28.254,26.947,9.75722832,4.017166387,0.791586548,24.63115347
20-Feb-82,27.6,27.251,7.31105712,4.19941508,0.795653202,24.82396668
21-Feb-82,28.158,26.69,3.743937,4.094473012,0.793317326,24.33582972
22-Feb-82,28.551,26.796,1.03168404,3.824583564,0.776449714,21.61963089
23-Feb-82,28.237,27.356,0.099563558,3.508037847,0.760914677,17.93823777
24-Feb-82,27.945,26.726,2.25048366,3.715866152,0.780807123,20.59779033
25-Feb-82,28.053,27.222,6.08711616,4.022606352,0.777467014,22.43868813
26-Feb-82,27.878,26.117,18.28708496,5.258865317,0.812166925,8.38001439
27-Feb-82,27.572,26.725,3.323364998,3.916563601,0.801618128,15.87223872
28-Feb-82,27.913,26.83,1.342392984,4.405101795,0.777112397,20.7895482
01-Mar-82,27.921,26.604,3.151701281,2.891891149,0.782027395,19.2826143
02-Mar-82,28.427,27.124,1.08489888,3.378718593,0.780114624,25.26277212
03-Mar-82,28.13,27.253,7.10163252,2.85548346,0.764440958,23.6988558
04-Mar-82,28.214,26.396,3.261569004,2.30702016,0.743227556,25.92057645
05-Mar-82,28.806,26.714,0,3.101380297,0.750842038,21.5332812
06-Mar-82,28.258,26.895,0,4.370461165,0.776904114,26.6897088
07-Mar-82,28.111,26.574,0,3.683086468,0.803138107,26.38361025
08-Mar-82,27.977,26.603,0.65059596,3.999381773,0.813169286,25.82641305
09-Mar-82,28.435,26.788,0.115013196,3.707694363,0.80043269,26.4818898
10-Mar-82,28.021,26.978,9.3014748,4.894050625,0.793637926,25.92562005
11-Mar-82,26.989,26.542,18.22271508,3.30083906,0.797569793,23.34673125
12-Mar-82,27.272,25.268,8.763313759,2.824097336,0.803634874,13.70306772
13-Mar-82,28.257,26.105,1.88655899,2.34504755,0.785610234,16.66310472
14-Mar-82,28.36,26.871,2.06337078,3.690661024,0.757351653,19.99660113
15-Mar-82,29.115,27.289,1.143265032,2.632266545,0.7432589,24.09148485
16-Mar-82,29.003,27.077,1.474574076,2.955071839,0.762557086,25.7877603
17-Mar-82,28.681,27.396,0.3313062,3.913300621,0.769343148,26.48634255
18-Mar-82,28.434,26.58,0,4.040168865,0.783634115,26.77546125
19-Mar-82,28.642,26.721,0,3.788169838,0.798660331,24.05530935
20-Mar-82,29.225,27.163,0,3.667461186,0.775621024,25.52033745
21-Mar-82,29.342,27.129,0,3.6409504,0.729824816,26.67650445
22-Mar-82,29.403,27.183,0,3.767376357,0.71600118,24.58017495
23-Mar-82,28.814,27.767,0.010299686,4.442559869,0.770782163,25.4362437
24-Mar-82,28.629,26.933,7.91186688,4.413524897,0.784699032,24.97112595
25-Mar-82,28.284,26.43,1.496887956,3.012837173,0.802352252,18.8747532
26-Mar-82,29.367,26.684,0,2.908994918,0.780733335,24.5181231
27-Mar-82,29.447,28.052,0.87203826,4.194464659,0.771583643,20.68857657
28-Mar-82,29.818,27.473,1.745798825,3.14845345,0.759564289,23.87047635
29-Mar-82,29.515,27.586,2.37579408,3.892211917,0.799584869,26.7032259
30-Mar-82,29.271,28.06,8.72382492,3.126738101,0.784488001,26.5316688
31-Mar-82,29.221,27.262,1.19132856,3.722618203,0.814701834,26.297937
01-Apr-82,28.353,27.061,0.48923496,3.81775563,0.826500454,26.64387583
02-Apr-82,28.11,26.658,0,3.940728672,0.825742464,26.79367723
03-Apr-82,29.475,26.861,0,4.253596279,0.801509143,26.831196
04-Apr-82,29.082,28.104,3.75595128,4.714716726,0.771476421,26.75552717
05-Apr-82,29.477,27.891,4.955864076,4.477401732,0.751779823,26.67105137
06-Apr-82,29.746,28.384,0.065231316,4.295116365,0.727747814,26.7396165
07-Apr-82,29.778,28.293,8.644869,4.146196411,0.731074798,26.6284692
08-Apr-82,28.676,28.207,12.15019323,4.069605391,0.751800153,26.46742543
09-Apr-82,29.068,28.509,8.48521908,4.248478771,0.749371339,25.9268157
10-Apr-82,28.427,25.85,47.1725298,3.432405916,0.811451082,10.25314047
11-Apr-82,28.983,26.31,1.8917064,1.85796613,0.782632503,20.8429866
12-Apr-82,29.556,27.799,0,3.570158783,0.705951946,25.46032183
13-Apr-82,28.532,27.434,4.63485888,4.361942989,0.800916941,25.2489951
14-Apr-82,28.68,27.174,1.235960964,3.329612462,0.785118098,26.37838037
15-Apr-82,29.072,27.058,0.013732898,3.501058538,0.777449798,24.64239017
16-Apr-82,28.667,25.582,28.14219108,4.210953879,0.802832407,9.13365054
17-Apr-82,28.056,26.019,8.6551668,3.830133045,0.801341907,17.79811855
18-Apr-82,29.293,27.316,0,3.739627062,0.771042581,24.19211657
19-Apr-82,28.806,27.149,0,3.559237839,0.786274243,24.81923923
20-Apr-82,28.029,27.035,11.65580449,3.932819222,0.789181965,25.24769503
21-Apr-82,28.714,27.217,2.70538236,3.779227811,0.791224727,23.89004957
22-Apr-82,27.739,26.637,16.25976611,3.870245378,0.79894784,23.5527777
23-Apr-82,27.417,25.797,11.5373624,4.401327533,0.797828637,16.89823215
24-Apr-82,26.762,25.62,13.52691872,3.944759089,0.819754984,18.71876853
25-Apr-82,28.16,25.978,0,4.35033684,0.772204175,22.29237857
26-Apr-82,27.377,26.781,2.40669288,3.490748093,0.780086285,22.9288482
27-Apr-82,28.074,26.424,1.601600616,2.791114455,0.803834898,25.74365263
28-Apr-82,27.799,26.341,17.58157063,3.594618724,0.803430951,25.0050366
29-Apr-82,27.788,26.333,13.03081092,2.967696479,0.794284708,24.293592
30-Apr-82,27.791,27.057,7.414052688,3.068007447,0.783361198,25.68188923
01-May-82,29.214,26.554,3.6203382,3.287960409,0.773027913,25.38640397
02-May-82,28.787,26.432,24.12186829,4.507454287,0.80345824,19.1200536
03-May-82,26.654,25.295,74.216088,4.052912356,0.852672431,8.03621007
04-May-82,27.021,26.205,1.702881266,4.428299774,0.783680274,17.12362183
05-May-82,26.873,24.875,0.985335998,3.501244944,0.794580206,9.54793215
06-May-82,26.901,24.953,3.481292016,1.990822154,0.802168358,17.78236855
07-May-82,26.741,25.834,7.142829962,2.891002799,0.83089845,24.2756406
08-May-82,26.164,25.146,29.78665002,3.27088974,0.840447374,10.61673426
09-May-82,26.228,25.137,27.09158972,2.870601484,0.83000604,9.54332541
10-May-82,27.058,25.035,10.92452964,2.840661726,0.793441361,19.3215339
11-May-82,27.285,25.858,3.05214089,1.183264292,0.760448971,16.7328567
12-May-82,27.06,25.608,12.47635008,3.247093186,0.822896832,13.11013368
13-May-82,26.931,26.032,4.557608546,3.361234029,0.823166353,13.77191151
14-May-82,27.069,25.972,14.46762717,2.606344349,0.808397657,22.0177134
15-May-82,27.326,26.14,12.97417104,3.051770639,0.812614404,24.798204
16-May-82,27.756,26.403,18.4227012,2.923756558,0.808647599,24.4231344
17-May-82,27.241,25.878,6.9952014,1.926733186,0.802013056,13.98329503
18-May-82,28.63,26.924,0.20256048,2.788670777,0.751812391,21.60135317
19-May-82,28.442,27.189,4.56619212,2.869948541,0.794742628,16.30074391
20-May-82,27.953,26.825,1.836778392,3.157304514,0.810776339,15.6445875
21-May-82,26.785,24.938,23.10046983,4.59467497,0.838704193,8.266783968
22-May-82,27.577,24.638,10.5571728,2.88010859,0.816525733,14.90692878
23-May-82,27.837,25.93,0,2.912229149,0.818851489,23.67314597
24-May-82,27.731,25.605,1.10206584,2.853111391,0.82308348,24.1658928
25-May-82,27.772,26.451,7.21321668,2.374424551,0.790982537,21.08351023
26-May-82,26.679,25.979,7.755659676,1.411257595,0.833730717,12.50566992
27-May-82,26.245,25.607,27.20834064,2.490401813,0.853475189,7.31103525
28-May-82,27.004,25.541,26.86157532,2.214944086,0.838784643,18.3619089
29-May-82,26.624,25.893,4.957580808,2.292886606,0.831901901,17.4629223
30-May-82,26.633,25.754,7.467269436,2.86456501,0.815623892,16.19589375
31-May-82,27.106,25.689,1.078033752,2.626593641,0.806811405,22.46164157
01-Jun-82,26.665,25.749,9.669686486,2.912979153,0.826203967,16.7959125
02-Jun-82,26.173,25.634,21.11949216,3.529102598,0.816666597,20.3516451
03-Jun-82,25.886,24.231,48.74838858,2.894020449,0.837682777,10.4166585
04-Jun-82,26.011,24.408,22.72968709,2.411931562,0.832146435,15.78032489
05-Jun-82,25.991,24.128,35.66433625,3.499543394,0.839062325,7.69072644
06-Jun-82,26.006,24.538,10.27049759,2.59080498,0.824658897,17.47912291
07-Jun-82,26.914,25.332,3.229809746,2.638492158,0.83463063,23.9625612
08-Jun-82,26.319,25.161,1.843643664,3.60919608,0.853037843,24.2348004
09-Jun-82,26.346,24.917,3.78599184,3.18029925,0.846600651,22.90921337
10-Jun-82,26.398,24.845,0.4961016,3.776854034,0.829967871,24.1963866
11-Jun-82,26.046,25.041,22.66273512,3.978666538,0.838713515,20.5161705
12-Jun-82,25.833,24.79,3.94306128,3.336829312,0.842788571,16.67018657
13-Jun-82,25.506,24.825,7.602020086,4.322975459,0.848298448,17.26424503
14-Jun-82,25.158,24.816,1.30806036,4.677400276,0.850179235,11.19668175
15-Jun-82,25.314,24.759,2.04448716,4.37183548,0.846288775,10.71028602
16-Jun-82,25.456,24.826,0.413704224,4.458364179,0.847447593,17.0502147
17-Jun-82,25.167,24.739,0.502968182,4.200477671,0.853437654,14.98455576
18-Jun-82,25.312,24.381,3.546524858,3.775220198,0.864535019,17.9371179
19-Jun-82,25.414,24.324,10.13145542,3.866116866,0.862792359,19.6566723
20-Jun-82,24.844,24.262,60.68912922,4.080634065,0.873483105,7.04626785
21-Jun-82,25.39,24.432,9.28515996,3.742707737,0.849525678,15.95249431
22-Jun-82,25.984,24.846,3.829764312,3.768035218,0.837805422,22.88261023
23-Jun-82,25.837,24.48,6.74543273,3.301042688,0.844678034,19.41716275
24-Jun-82,25.205,24.133,96.5852244,3.903663845,0.875901141,8.01843723
25-Jun-82,25.591,24.609,9.8533593,3.118828614,0.853671151,15.04428185
26-Jun-82,25.49,24.781,8.99076168,3.766026878,0.854064403,22.48109863
27-Jun-82,25.446,24.462,8.610536945,4.187094352,0.843663431,17.66227277
28-Jun-82,25.348,24.756,13.8359016,3.784509456,0.851519867,20.25420883
29-Jun-82,24.827,24.23,38.5766028,3.666121784,0.863326356,16.3311147
30-Jun-82,25.974,24.225,1.881407131,3.040666804,0.844507756,20.71637172
01-Jul-82,25.44,24.315,9.28516392,3.847212017,0.864090121,20.5505487
02-Jul-82,24.975,24.125,13.35267756,3.821413975,0.867714266,16.2169317
03-Jul-82,24.7,23.824,16.8288246,5.083976942,0.870665234,10.95665733
04-Jul-82,24.392,23.47,0.835991885,3.805887127,0.851104571,14.41962675
05-Jul-82,24.424,23.73,0.540733327,4.417625475,0.851484055,19.3057272
06-Jul-82,24.607,23.859,1.364707872,4.686511465,0.847825761,17.12396709
07-Jul-82,24.82,23.877,1.56126204,3.405630173,0.844140928,18.163908
08-Jul-82,26.483,23.763,16.88031846,2.685319912,0.834928927,18.46198053
09-Jul-82,26.086,24.803,7.942773492,3.120589985,0.845171942,20.24605757
10-Jul-82,25.707,24.565,46.045584,3.301280839,0.858109831,14.3643357
11-Jul-82,25.997,24.563,30.45444444,3.777675651,0.852191173,16.4303442
12-Jul-82,25.335,24.702,21.4027398,3.686482307,0.856731206,18.07998858
13-Jul-82,25.203,23.889,31.89811932,3.051765842,0.864474755,12.44171322
14-Jul-82,24.701,23.736,128.1709296,2.820028595,0.892896686,2.64026196
15-Jul-82,25.846,24.564,37.17323775,4.801212274,0.849250181,15.79601311
16-Jul-82,25.653,24.1,47.43003726,3.913098994,0.858221757,16.7484312
17-Jul-82,24.892,23.596,67.6629324,4.419378829,0.87117542,10.5100308
18-Jul-82,24.869,23.854,21.602727,3.398996069,0.842614002,6.51256677
19-Jul-82,24.27,23.546,53.15323968,3.147829619,0.86843939,4.74373026
20-Jul-82,23.698,23.156,74.54391804,4.634554736,0.879166077,3.55702257
21-Jul-82,24.815,23.696,1.081467151,3.91834923,0.835301462,15.27693615
22-Jul-82,24.457,23.791,15.67096502,4.433545777,0.849181605,13.1069241
23-Jul-82,23.916,23.228,30.48535044,4.352440971,0.861328024,6.8946759
24-Jul-82,24.217,23.221,10.42241836,4.001854617,0.862977065,5.39836965
25-Jul-82,23.684,23.078,9.717749352,3.783391577,0.864577356,5.8033116
26-Jul-82,23.922,23.214,6.645008606,2.455264983,0.84589025,4.06737801
27-Jul-82,24.605,23.729,4.040902548,3.684850746,0.845359883,10.3426848
28-Jul-82,24.323,23.228,6.390954763,3.075693979,0.858132611,10.42154417
29-Jul-82,25.244,23.495,1.175879448,2.354376037,0.854191592,17.36780263
30-Jul-82,24.99,23.63,0.60424848,3.000129336,0.858330077,21.59656578
31-Jul-82,24.501,23.565,13.60587679,3.743302216,0.877015035,9.81691542
01-Aug-82,24.517,23.543,39.52159992,4.680437739,0.865981498,13.80453615
02-Aug-82,24.55,23.868,11.86008278,5.14447848,0.85504518,18.851913
03-Aug-82,24.198,23.54,13.33465081,5.040578123,0.858140828,11.19633633
04-Aug-82,25.179,23.764,3.137966741,5.151078247,0.828936354,17.02423062
05-Aug-82,24.453,24.033,0.230026507,5.475149083,0.836552757,12.74962095
06-Aug-82,25.189,23.735,0.387954979,5.151115354,0.806091236,22.24046743
07-Aug-82,25.132,23.772,0.370788746,5.989448541,0.809288319,21.0021768
08-Aug-82,24.48,23.819,5.73435203,5.636549493,0.83380463,10.44337338
09-Aug-82,24.24,23.459,6.299971913,4.208315173,0.817412197,6.35923071
10-Aug-82,25.242,23.26,4.38422796,3.481165537,0.828696823,19.40473577
11-Aug-82,25.86,23.173,2.27794572,3.544319657,0.835942669,24.01650317
12-Aug-82,25.683,23.776,6.397821778,3.010699995,0.855935062,24.50126477
13-Aug-82,25.223,24.116,18.07165674,4.317019237,0.865705969,21.588129
14-Aug-82,24.374,24.107,28.82023308,4.140357307,0.866206702,19.55401517
15-Aug-82,24.959,23.603,11.3502523,3.677142083,0.85268489,14.29767738
16-Aug-82,25.203,24.257,8.15220036,4.270655647,0.847146651,21.9786759
17-Aug-82,24.507,23.855,17.97122722,5.003876948,0.861528054,19.4790276
18-Aug-82,24.808,23.615,13.45138042,5.625364831,0.852809269,17.80256763
19-Aug-82,25.479,24.288,0.739860185,3.70180301,0.815200393,17.21002743
20-Aug-82,25.862,23.974,0.638580881,4.199016609,0.820342967,21.69112635
21-Aug-82,25.728,24.054,0,3.641207144,0.788619928,17.870058
22-Aug-82,26.002,24.315,3.257276242,4.320036336,0.826382153,20.52821383
23-Aug-82,25.649,24.201,4.99792248,4.952881726,0.836103225,22.08015857
24-Aug-82,25.376,23.698,4.294966392,3.555905968,0.840234694,22.28749063
25-Aug-82,25.164,24.056,12.77160786,4.455499245,0.856049043,12.64129101
26-Aug-82,24.553,24.055,11.53650672,4.670895211,0.857353074,15.3987156
27-Aug-82,25.641,23.709,0.633430519,3.505354252,0.847453286,21.96640843
28-Aug-82,24.922,23.938,1.589584284,3.591288552,0.851598065,13.13736057
29-Aug-82,25.208,24.115,3.064156344,3.471117318,0.855208212,21.3445638
30-Aug-82,25.409,23.948,1.9680984,3.490962775,0.859661705,24.71703903
31-Aug-82,24.951,24.155,1.33466832,3.364467952,0.867927926,17.8053183
01-Sep-82,25.172,24.058,6.782339556,3.531289646,0.86296806,20.2633362
02-Sep-82,24.9,24.034,8.914377506,4.18036704,0.871818334,11.63177235
03-Sep-82,24.579,23.948,8.729841859,3.910879548,0.879999883,14.80027673
04-Sep-82,25.025,23.997,4.449459859,3.622498375,0.868138493,22.9771701
05-Sep-82,24.742,24.124,11.3287905,3.92009335,0.871970288,14.866929
06-Sep-82,24.607,24.118,20.44657728,4.844306345,0.879507242,15.5247732
07-Sep-82,24.933,24.137,5.479431473,3.607617061,0.863666352,12.26087775
08-Sep-82,25.038,23.914,23.37169403,2.482612152,0.87540522,16.6275522
09-Sep-82,24.625,23.948,12.09011036,3.239418959,0.882594333,15.04630757
10-Sep-82,24.869,24.022,2.885629385,3.501397607,0.87884976,15.26984971
11-Sep-82,24.866,23.773,5.03654351,2.58546435,0.879002468,21.87404957
12-Sep-82,24.326,23.857,15.91129656,3.946944566,0.878977297,8.59241349
13-Sep-82,24.617,23.844,21.24996296,3.668455921,0.878215473,16.90127093
14-Sep-82,24.429,24.042,21.96664729,4.502118051,0.871513115,21.6178902
15-Sep-82,24.359,23.773,15.42721319,3.372440604,0.863319789,9.6667875
16-Sep-82,25.146,24.044,3.618623498,3.263964673,0.862703482,9.73040616
17-Sep-82,24.545,24.194,4.197120343,3.586294795,0.87629242,8.1186228
18-Sep-82,24.88,24.079,1.000786334,3.356266933,0.871376524,19.535508
19-Sep-82,24.562,23.821,19.54022298,4.56466052,0.874645176,11.01279177
20-Sep-82,25.083,23.873,11.52535936,3.159697044,0.866550792,13.5479241
21-Sep-82,25.882,24.033,0.113296356,3.257690324,0.863645867,21.733362
22-Sep-82,26.382,24.537,0.517558932,3.232194045,0.851814069,18.76645829
23-Sep-82,25.758,25.063,3.937912351,3.940231902,0.867850056,19.64677903
24-Sep-82,25.559,24.57,7.414056,2.82080892,0.859313739,22.45466117
25-Sep-82,25.665,24.754,13.36383684,3.247138422,0.859001242,21.6249183
26-Sep-82,25.254,24.709,12.50209656,3.936456128,0.862927008,11.20814919
27-Sep-82,25.228,24.572,21.71859833,3.869586399,0.865598704,5.58061218
28-Sep-82,25.136,24.042,72.21788496,4.706837302,0.878141487,4.71476043
29-Sep-82,25.066,23.82,53.60727051,3.119732573,0.880151125,3.07923786
30-Sep-82,25.217,23.465,47.3991264,1.815545257,0.862424714,13.39324301
01-Oct-82,24.723,23.919,5.745505262,1.612392752,0.835878367,12.09774269
02-Oct-82,24.924,22.722,2.276229341,1.728218551,0.843932041,13.5650268
03-Oct-82,25.62,23.73,4.41856728,2.635877491,0.833847989,20.8233585
04-Oct-82,25.858,24.307,4.2366024,2.978132558,0.837790251,24.1417701
05-Oct-82,25.814,24.564,3.929331924,3.223506845,0.849362019,16.94323386
06-Oct-82,25.3,24.667,10.20183671,3.522444796,0.852367818,16.64999539
07-Oct-82,25.417,24.332,11.34853846,3.241039217,0.849602394,23.21718703
08-Oct-82,25.446,24.775,11.84635109,3.560330591,0.844712841,12.61372277
09-Oct-82,25.638,24.417,10.7597376,3.281184452,0.846746509,16.7023692
10-Oct-82,25.429,24.495,20.56331763,3.751141764,0.845071067,20.1312558
11-Oct-82,25.569,24.38,9.177878232,3.390248964,0.843845085,17.1330174
12-Oct-82,26.047,24.388,3.749081436,2.824604917,0.839578345,21.9148902
13-Oct-82,25.37,24.676,31.1977427,4.474923481,0.865692122,12.4262388
14-Oct-82,25.123,24.226,19.41061464,2.764281119,0.867718564,11.90267334
15-Oct-82,25.799,24.353,0.587081822,2.794168746,0.858743401,14.33902266
16-Oct-82,25.435,24.479,6.765176506,3.346814287,0.872749635,16.0727589
17-Oct-82,24.76,24.034,78.0406884,2.705447329,0.885542528,5.24193282
18-Oct-82,25.149,24.528,23.7210192,3.52035268,0.85542214,4.52997828
19-Oct-82,25.032,24.227,23.454081,2.42427839,0.85896335,7.89024114
20-Oct-82,25.165,24.347,19.32478887,4.07656611,0.853833088,10.98793539
21-Oct-82,24.728,24.012,21.70314567,1.93430495,0.873394038,11.08586635
22-Oct-82,25.791,23.963,3.767969772,1.948489624,0.842998268,15.65190223
23-Oct-82,25.119,24.379,18.14117499,2.131005894,0.852634112,8.1240732
24-Oct-82,26.214,24.489,5.731776756,2.46210871,0.833425249,11.2232826
25-Oct-82,25.575,23.883,25.14238376,3.101542514,0.858397838,16.41982482
26-Oct-82,25.25,24.218,12.51154012,2.563817141,0.842497992,15.13569402
27-Oct-82,25.042,24.319,21.23366093,2.429625151,0.845557058,14.5524375
28-Oct-82,25.864,24.631,9.1272348,2.728921251,0.822501971,20.02769323
29-Oct-82,25.253,24.208,27.23408919,3.030494677,0.850624847,7.71699312
30-Oct-82,26.134,23.748,29.23265509,1.470986134,0.831962382,10.63810989
31-Oct-82,26.329,24.357,1.225662833,2.523363194,0.821517718,21.85937057
01-Nov-82,26.159,25.09,17.40559972,3.715885387,0.834912465,8.465003712
02-Nov-82,26.083,24.969,5.7266226,2.617044481,0.819822929,18.851004
03-Nov-82,26.195,25.015,2.45132604,1.57393281,0.795759196,16.25940216
04-Nov-82,26.692,25.424,1.41449112,2.248174448,0.805377978,21.4733835
05-Nov-82,26.328,24.953,4.027176,3.547597607,0.83979677,22.9708638
06-Nov-82,25.728,23.99,23.95705356,2.580373445,0.857684091,6.82756902
07-Nov-82,26.71,24.319,7.27672896,2.038764738,0.832176378,18.3199455
08-Nov-82,26.655,24.689,0,2.861352309,0.836993633,23.45675537
09-Nov-82,26.577,25.627,13.12866,4.16170133,0.840245319,22.84469957
10-Nov-82,27.176,25.401,12.11586129,2.451915463,0.811983016,23.2263027
11-Nov-82,27.026,25.489,4.3293006,3.025282563,0.831975004,23.4504603
12-Nov-82,26.52,25.625,8.730699624,2.929351688,0.842320783,19.28626794
13-Nov-82,26.668,25.054,5.52062988,2.793026157,0.840419896,21.6567
14-Nov-82,26.29,25.27,7.72819632,2.950538406,0.839193806,22.3121781
15-Nov-82,26.622,24.948,1.716617239,2.646298713,0.84725523,22.3287156
16-Nov-82,26.363,25.844,6.540303888,3.574568909,0.831037438,23.1127254
17-Nov-82,27.591,25.997,3.707885736,3.307531948,0.807509236,23.0142942
18-Nov-82,26.602,25.491,24.4480122,3.488316074,0.830425598,21.7343799
19-Nov-82,26.086,25.267,10.00442268,3.02489998,0.842503086,21.7714446
20-Nov-82,26.184,25.419,9.47571624,3.217618789,0.829878521,22.0948308
21-Nov-82,27.873,25.391,0.56133288,2.908449502,0.810006331,20.9899107
22-Nov-82,27.137,25.235,3.16200132,3.623390868,0.818301767,20.8940112
23-Nov-82,27.902,26.117,0.55274976,3.007902533,0.792053514,22.6263924
24-Nov-82,27.622,25.21,0.84457368,3.720345366,0.826863337,22.838121
25-Nov-82,26.654,24.649,0,4.349021801,0.831652127,22.90392943
26-Nov-82,26.404,24.423,0.078964236,4.050313435,0.83056821,22.9753134
27-Nov-82,27.226,24.788,0.212859792,4.56807174,0.789110429,23.1660549
28-Nov-82,26.601,24.783,0,3.490188874,0.79394428,23.1757326
29-Nov-82,27.331,24.556,0.703811268,3.402296183,0.79516297,22.9471272
30-Nov-82,27.309,25.375,0.52013394,3.892967302,0.817831979,22.6873701
01-Dec-82,27.295,25.231,12.8479986,3.966218622,0.815831528,22.4881353
02-Dec-82,27.339,25.744,1.04713488,3.666684759,0.798193039,22.4656947
03-Dec-82,27.584,25.885,4.451179752,3.927980325,0.785427195,22.4320473
04-Dec-82,27.744,25.668,3.285596808,4.546381775,0.795868287,22.3651098
05-Dec-82,27.676,25.867,2.40669144,4.348682612,0.779638533,22.1527692
06-Dec-82,27.827,25.523,6.05621124,3.752763201,0.78238795,19.59586596
07-Dec-82,28.684,25.664,2.8401372,3.453978999,0.799968711,22.160646
08-Dec-82,27.267,25.536,7.12394604,3.749911262,0.797617355,22.0372812
09-Dec-82,27.566,26.046,3.882119796,3.880305837,0.808181427,22.0172067
10-Dec-82,27.598,25.576,20.00456068,3.603443824,0.829675511,21.5583777
11-Dec-82,28.166,26.051,14.79377844,3.415801309,0.813298855,21.6764982
12-Dec-82,27.924,25.44,5.68885968,3.692199892,0.806693281,21.8921121
13-Dec-82,28.062,26.064,1.9337652,3.670827172,0.781077505,22.1137344
14-Dec-82,27.996,26.229,1.46513052,3.944987115,0.776138228,21.7819089
15-Dec-82,28.69,26.533,0.98362008,4.212522104,0.759103927,21.0873969
16-Dec-82,27.67,26.468,1.071170906,4.528206944,0.787637416,21.3331455
17-Dec-82,28.447,26.086,1.8230436,4.103074822,0.787624482,21.9200085
18-Dec-82,28.166,26.371,3.49760263,3.951263068,0.811561134,21.935196
19-Dec-82,28.18,26.144,4.79965248,3.880130251,0.791763795,21.5296866
20-Dec-82,28.576,26.806,0,3.716377159,0.786463916,21.5304165
21-Dec-82,28.5,27.091,0.880623,4.01630795,0.791106487,21.7038924
22-Dec-82,28.049,26.422,3.15427896,4.273260873,0.803207519,21.7931022
23-Dec-82,27.358,25.845,1.560402,4.272592921,0.811412972,21.8953629
24-Dec-82,28.352,25.918,0.31929048,4.392435492,0.80548148,21.91050135
25-Dec-82,27.421,25.87,3.409191036,4.810303409,0.830582352,21.88789155
26-Dec-82,27.733,25.985,1.100349324,4.247594242,0.813533203,22.04999865
27-Dec-82,27.981,26.348,2.178387,4.611234675,0.803314269,22.0140495
28-Dec-82,28.269,26.467,1.276301052,3.943341213,0.767902901,19.6779438
29-Dec-82,28.829,26.467,0.67720428,4.349450107,0.760729867,21.2723442
30-Dec-82,28.333,26.15,1.156997484,4.166730864,0.808690623,22.0795857
31-Dec-82,28.701,26.104,0,3.933390371,0.802435106,22.17758265
01-Jan-83,28.763,26.202,0,3.874033908,0.760858546,16.5273156
02-Jan-83,27.884,25.499,0,5.343498939,0.801121367,22.8017259
03-Jan-83,27.409,24.691,0,2.986930486,0.79631636,22.8511026
04-Jan-83,28.116,24.474,0,2.710747626,0.80332346,22.7706732
05-Jan-83,28.387,24.593,0,3.905785697,0.739886894,23.0958009
06-Jan-83,28.025,23.533,0,3.739630236,0.58273667,23.2646121
07-Jan-83,28.157,23.933,0,4.320713754,0.523540745,22.88964168
